Customer ID,Number of Items,Kiosk Type,Kiosk Number,Time In Line,Time to Checkout,Employee Involved?
1132,23.0,cashier,0,0.0,69.5754452186,False
1134,9.0,cashier,2,0.0,29.9373353863,False
1136,6.0,cashier,0,0.0,18.150116144,False
1128,2.0,self,1,85.5471755253,114.030908223,True
1117,1,self,0,333.229825219,78.2079469981,False
1137,18.0,cashier,1,0.0,36.4701324809,False
1139,7.0,cashier,1,0.0,14.1828292981,False
1138,22.0,cashier,0,0.0,66.5504258613,False
1125,5.0,self,0,232.18809054,91.9819867488,True
1142,7.0,cashier,0,0.0,21.1751355013,False
1129,1,self,0,283.46658831,25.2741378826,False
1140,17.0,cashier,2,0.0,56.5483001741,False
1143,3.0,self,0,11.7587980035,53.7312177541,False
1144,2.0,self,0,41.2227881915,48.6267430342,False
1149,25.0,cashier,1,0.0,50.6529617791,False
1147,32.0,cashier,0,0.0,96.8006194346,False
1131,20.0,self,1,108.783171831,313.630421213,False
1146,3.0,self,0,42.3334540548,89.7596342966,True
1151,21.0,cashier,3,0.0,39.9989094132,False
1150,25.0,cashier,2,0.0,83.1592649619,False
1153,5.0,cashier,1,0.0,10.1305923558,False
1152,27.0,cashier,0,0.0,81.6755226479,False
1156,5.0,cashier,1,0.0,10.1305923558,False
1155,25.0,cashier,0,0.0,75.6254839333,False
1148,7.0,self,0,96.7900407725,231.88237224,False
1158,5.0,cashier,1,0.0,10.1305923558,False
1157,20.0,cashier,0,0.0,60.5003871466,False
1121,19.0,self,2,0.0,926.469348532,True
1154,4.0,self,1,0.0,183.549248198,False
1160,18.0,cashier,1,0.0,36.4701324809,False
1159,23.0,cashier,2,0.0,76.5065237649,False
1161,5.0,cashier,0,0.0,15.1250967867,False
1165,5.0,cashier,0,0.0,15.1250967867,False
1162,29.0,cashier,1,0.0,58.7574356637,False
1170,5.0,cashier,3,0.0,9.52354986029,False
1167,25.0,cashier,1,0.0,50.6529617791,False
1166,21.0,cashier,0,0.0,63.5254065039,False
1164,4.0,self,1,0.0,114.820607152,False
1169,18.0,cashier,2,0.0,59.8746707725,False
1123,4.0,self,2,891.970636133,199.10392358,False
1175,5.0,cashier,1,0.0,10.1305923558,False
1177,5.0,cashier,3,0.0,9.52354986029,False
1173,26.0,cashier,0,0.0,78.6505032906,False
1168,4.0,self,1,58.7280746565,85.8303842252,True
1163,3.0,self,0,0.0,226.273967324,True
1179,5.0,cashier,0,0.0,15.1250967867,False
1176,27.0,cashier,2,0.0,89.8120061588,False
1180,17.0,cashier,0,0.0,51.4253290746,False
1172,6.0,self,1,122.57590653,131.068964334,True
1171,4.0,self,0,140.11308104,137.782881691,True
1181,32.0,cashier,1,0.0,64.8357910772,False
1174,2.0,self,0,216.234167842,33.5369770622,False
1183,27.0,cashier,2,0.0,89.8120061588,False
1178,1,self,0,193.446890605,30.9296117006,False
1184,1,self,0,83.4360085944,36.3154500698,True
1186,22.0,cashier,0,0.0,66.5504258613,False
1182,3.0,self,1,34.8947560611,131.843631338,True
1188,33.0,cashier,1,0.0,66.8619095484,False
1187,2.0,self,1,70.1075652956,47.976713937,True
1192,10.0,cashier,1,0.0,20.2611847116,False
1191,19.0,cashier,0,0.0,57.4753677893,False
1135,4.0,self,2,812.085825965,402.676103887,False
1189,33.0,cashier,2,0.0,109.77022975,False
1194,30.0,cashier,3,0.0,57.1412991617,False
1195,23.0,cashier,0,0.0,69.5754452186,False
1196,3.0,self,1,0.0,62.4678959265,True
1198,5.0,cashier,0,0.0,15.1250967867,False
1141,5.0,self,2,1112.48467194,143.879414087,True
1190,4.0,self,0,0.0,211.886443612,False
1200,8.0,cashier,0,0.0,24.2001548586,False
1201,5.0,cashier,1,0.0,10.1305923558,False
1199,3.0,self,1,0.0,66.1910719723,False
1202,6.0,cashier,0,0.0,18.150116144,False
1145,3.0,self,2,1147.1210542,177.145228877,False
1185,1,self,2,489.289641026,31.439128723,False
1204,2.0,self,1,0.0,82.3292413297,True
1206,6.0,cashier,0,0.0,18.150116144,False
1203,4.0,self,0,0.0,154.56464909,False
1207,1,self,1,0.0,32.2885091423,True
1193,2.0,self,2,376.036995027,48.7792286695,True
1208,20.0,cashier,0,0.0,60.5003871466,False
1209,26.0,cashier,1,0.0,52.6790802502,False
1205,3.0,self,0,81.2941238995,85.9130239276,True
1197,4.0,self,2,369.091637683,78.2449557531,True
1211,21.0,cashier,0,0.0,63.5254065039,False
1213,1,self,0,0.0,15.4691916473,False
1210,35.0,cashier,2,0.0,116.422970947,False
1217,7.0,cashier,2,0.0,23.2845941893,False
1216,27.0,cashier,1,0.0,54.7051987214,False
1219,19.0,cashier,3,0.0,36.1894894691,False
1215,26.0,cashier,0,0.0,78.6505032906,False
1214,4.0,self,2,0.0,122.74562319,True
1220,21.0,cashier,2,0.0,69.853782568,False
1223,24.0,cashier,1,0.0,48.6268433079,False
1221,28.0,cashier,4,0.0,88.9398401416,False
1225,9.0,cashier,2,11.0271538921,29.9373353863,False
1224,26.0,cashier,3,0.0,49.5224592735,False
1222,27.0,cashier,0,0.0,81.6755226479,False
1226,7.0,cashier,0,0.0,21.1751355013,False
1227,1,self,2,0.0,20.795008316,False
1212,5.0,self,1,0.0,317.11439489,True
1231,7.0,cashier,1,0.0,14.1828292981,False
1229,5.0,self,1,0.0,78.9118754931,False
1228,32.0,cashier,0,0.0,96.8006194346,False
1233,1,self,1,0.0,54.5103063273,True
1230,4.0,self,2,0.0,142.02189908,True
1234,36.0,cashier,0,0.0,108.900696864,False
1236,15.0,cashier,1,0.0,30.3917770674,False
1237,16.0,cashier,0,0.0,48.4003097173,False
1235,3.0,self,1,0.0,91.6994227122,False
1243,5.0,cashier,2,0.0,16.6318529924,False
1242,24.0,cashier,1,0.0,48.6268433079,False
1241,24.0,cashier,0,0.0,72.6004645759,False
1232,3.0,self,2,88.0222425402,267.5643467,True
1247,12.0,cashier,1,0.0,24.313421654,False
1246,26.0,cashier,3,0.0,49.5224592735,False
1245,21.0,cashier,2,0.0,69.853782568,False
1238,1,self,2,170.559063233,88.0031582295,False
1251,6.0,cashier,1,0.0,12.156710827,False
1249,26.0,cashier,0,0.0,78.6505032906,False
1218,15.0,self,0,0.0,817.379483776,True
1239,4.0,self,1,0.715341855666,299.759930752,True
1248,3.0,self,2,46.2517927977,102.683532983,False
1253,18.0,cashier,0,0.0,54.4503484319,False
1250,3.0,self,2,87.0936143677,78.1139208255,True
1252,4.0,self,1,0.0,106.095542426,False
1256,7.0,cashier,0,0.0,21.1751355013,False
1258,6.0,cashier,1,0.0,12.156710827,False
1254,2.0,self,1,48.3386788369,67.8597490264,True
1240,5.0,self,0,259.65972832,216.549455437,False
1255,3.0,self,2,0.0,95.7873597787,False
1257,23.0,cashier,0,0.0,69.5754452186,False
1259,25.0,cashier,1,0.0,50.6529617791,False
1262,21.0,cashier,1,0.0,42.5484878944,False
1261,20.0,cashier,0,0.0,60.5003871466,False
1260,4.0,self,1,2.30184588616,78.3760160894,False
1244,1,self,0,399.655583375,112.160464268,False
1265,5.0,cashier,0,0.0,15.1250967867,False
1266,17.0,cashier,0,0.0,51.4253290746,False
1263,4.0,self,2,0.0,120.905658892,False
1264,5.0,self,1,0.0,108.971922954,True
1267,22.0,cashier,0,0.0,66.5504258613,False
1268,4.0,self,0,0.0,65.1016953952,False
1271,6.0,cashier,2,0.0,19.9582235908,False
1269,24.0,cashier,1,0.0,48.6268433079,False
1273,32.0,cashier,3,0.0,60.9507191058,False
1270,26.0,cashier,0,0.0,78.6505032906,False
1272,4.0,self,0,0.0,87.6423935664,False
1276,1,self,1,0.0,47.6563789796,False
1274,31.0,cashier,2,0.0,103.117488553,False
1275,29.0,cashier,1,0.0,58.7574356637,False
1277,21.0,cashier,0,0.0,63.5254065039,False
1278,31.0,cashier,1,0.0,62.8096726061,False
1280,9.0,cashier,1,0.0,18.2350662405,False
1279,25.0,cashier,0,0.0,75.6254839333,False
1282,22.0,cashier,1,0.0,44.5746063656,False
1284,28.0,cashier,3,0.0,53.3318792176,False
1285,21.0,cashier,4,0.0,66.7048801062,False
1281,32.0,cashier,2,0.0,106.443859151,False
1286,14.0,cashier,0,0.0,42.3502710026,False
1288,1,self,2,0.0,33.0378983795,True
1292,33.0,cashier,1,0.0,66.8619095484,False
1287,5.0,self,1,0.0,143.954023634,False
1291,38.0,cashier,0,0.0,114.950735579,False
1293,4.0,self,2,0.0,115.087688966,True
1283,5.0,self,0,0.0,317.296246553,False
1290,3.0,self,1,115.833072872,114.555357937,False
1296,27.0,cashier,0,0.0,81.6755226479,False
1294,1,self,1,115.825832116,21.1394723236,False
1298,32.0,cashier,1,0.0,64.8357910772,False
1295,2.0,self,1,118.072818883,53.1856146132,True
1299,18.0,cashier,0,0.0,54.4503484319,False
1289,4.0,self,0,210.399299224,134.562133437,True
1300,35.0,cashier,1,0.0,70.9141464907,False
1304,9.0,cashier,1,0.0,18.2350662405,False
1301,28.0,cashier,0,0.0,84.7005420052,False
1303,26.0,cashier,2,0.0,86.4856355603,False
1305,33.0,cashier,3,0.0,62.8554290779,False
1308,7.0,cashier,0,0.0,21.1751355013,False
1306,25.0,cashier,4,0.0,79.410571555,False
1297,7.0,self,0,169.571001699,143.355612978,False
1302,4.0,self,1,0.0,160.126187815,True
1313,7.0,cashier,2,0.0,23.2845941893,False
1312,17.0,cashier,1,0.0,34.4440140098,False
1314,21.0,cashier,3,0.0,39.9989094132,False
1311,24.0,cashier,0,0.0,72.6004645759,False
1309,2.0,self,1,39.4854182556,69.2370165722,True
1315,4.0,self,0,0.0,75.7401388397,False
1319,17.0,cashier,1,0.0,34.4440140098,False
1317,25.0,cashier,2,0.0,83.1592649619,False
1320,22.0,cashier,3,0.0,41.9036193853,False
1318,24.0,cashier,0,0.0,72.6004645759,False
1322,8.0,cashier,1,0.0,16.2089477693,False
1307,6.0,self,2,0.0,281.66674854,True
1321,4.0,self,0,0.0,124.089485463,True
1326,7.0,cashier,0,0.0,21.1751355013,False
1327,27.0,cashier,1,0.0,54.7051987214,False
1310,2.0,self,2,220.15432932,100.9613156,True
1328,3.0,self,0,0.0,66.2706301565,False
1323,8.0,self,1,0.0,196.490950182,False
1316,4.0,self,2,278.396818611,116.546759775,False
1325,2.0,self,1,143.211806202,139.525435229,False
1332,34.0,cashier,0,0.0,102.850658149,False
1330,5.0,self,0,0.0,199.969036359,True
1336,23.0,cashier,1,0.0,46.6007248368,False
1324,3.0,self,2,228.946044203,161.502573902,False
1331,4.0,self,0,164.254324836,74.3769500108,False
1329,1,self,2,272.64986666,32.3345518225,True
1337,27.0,cashier,0,0.0,81.6755226479,False
1333,3.0,self,1,71.9129394319,132.945802839,False
1339,15.0,cashier,1,0.0,30.3917770674,False
1340,8.0,cashier,0,0.0,24.2001548586,False
1334,2.0,self,1,194.216351499,57.0198887472,True
1343,9.0,cashier,2,0.0,29.9373353863,False
1342,23.0,cashier,1,0.0,46.6007248368,False
1341,19.0,cashier,0,0.0,57.4753677893,False
1344,33.0,cashier,3,0.0,62.8554290779,False
1335,3.0,self,2,153.922169256,140.100011062,False
1345,23.0,cashier,2,0.0,76.5065237649,False
1349,17.0,cashier,3,0.0,32.380069525,False
1346,3.0,self,0,0.0,77.6211743684,False
1348,23.0,cashier,1,0.0,46.6007248368,False
1347,22.0,cashier,0,0.0,66.5504258613,False
1351,17.0,cashier,4,0.0,53.9991886574,False
1338,4.0,self,2,159.488132838,118.993855894,True
1350,4.0,self,1,0.0,116.551631807,False
1354,8.0,cashier,0,0.0,24.2001548586,False
1355,30.0,cashier,1,0.0,60.7835541349,False
1357,14.0,cashier,0,0.0,42.3502710026,False
1356,27.0,cashier,2,0.0,89.8120061588,False
1358,21.0,cashier,3,0.0,39.9989094132,False
1361,5.0,cashier,1,0.0,10.1305923558,False
1364,7.0,cashier,3,0.0,13.3329698044,False
1362,26.0,cashier,1,0.0,52.6790802502,False
1360,33.0,cashier,0,0.0,99.8256387919,False
1365,9.0,cashier,4,0.0,28.5878057598,False
1366,1,self,2,0.0,24.0594285517,False
1359,3.0,self,1,0.0,163.641166264,False
1363,29.0,cashier,2,0.0,96.4647473557,False
1368,1,self,2,0.0,64.9508501977,False
1367,25.0,cashier,0,0.0,75.6254839333,False
1352,15.0,self,0,0.0,297.481494946,False
1370,6.0,cashier,0,0.0,18.150116144,False
1369,21.0,cashier,1,0.0,42.5484878944,False
1353,1,self,0,281.327826239,43.1768825192,True
1373,5.0,cashier,0,0.0,15.1250967867,False
1372,2.0,self,2,0.0,60.7733192102,True
1371,3.0,self,1,0.0,86.4238478017,True
1374,27.0,cashier,1,0.0,54.7051987214,False
1376,19.0,cashier,0,0.0,57.4753677893,False
1378,24.0,cashier,0,0.0,72.6004645759,False
1377,3.0,self,1,0.0,121.722681539,False
1379,32.0,cashier,1,0.0,64.8357910772,False
1382,26.0,cashier,3,0.0,49.5224592735,False
1380,19.0,cashier,2,0.0,63.201041371,False
1385,7.0,cashier,1,0.0,14.1828292981,False
1381,4.0,self,2,0.0,99.4621506382,False
1386,18.0,cashier,1,0.0,36.4701324809,False
1384,24.0,cashier,0,0.0,72.6004645759,False
1387,3.0,self,1,0.0,55.4082112598,False
1383,2.0,self,2,75.5591676797,53.0543033412,False
1391,15.0,cashier,0,0.0,45.37529036,False
1392,22.0,cashier,1,0.0,44.5746063656,False
1393,30.0,cashier,3,0.0,57.1412991617,False
1388,39.0,cashier,2,0.0,129.72845334,False
1390,3.0,self,2,30.349262095,73.2808337627,False
1394,22.0,cashier,4,0.0,69.8813029684,False
1395,18.0,cashier,0,0.0,54.4503484319,False
1396,23.0,cashier,1,0.0,46.6007248368,False
1389,7.0,self,1,22.247996504,202.304528868,False
1398,19.0,cashier,0,0.0,57.4753677893,False
1399,7.0,cashier,1,0.0,14.1828292981,False
1397,3.0,self,2,0.0,92.1669260867,False
1406,5.0,cashier,4,0.0,15.882114311,False
1403,24.0,cashier,1,0.0,48.6268433079,False
1402,20.0,cashier,0,0.0,60.5003871466,False
1405,23.0,cashier,3,0.0,43.8083293573,False
1407,6.0,cashier,1,18.2318722882,12.156710827,False
1409,5.0,cashier,0,0.0,15.1250967867,False
1404,33.0,cashier,2,0.0,109.77022975,False
1408,8.0,cashier,2,75.6198274766,26.6109647878,False
1400,4.0,self,1,0.0,174.857166129,True
1401,1,self,1,164.957510361,22.0904978079,False
1412,22.0,cashier,1,0.0,44.5746063656,False
1411,22.0,cashier,0,0.0,66.5504258613,False
1410,2.0,self,2,0.0,71.5715039853,False
1414,9.0,cashier,0,0.0,27.225174216,False
1413,2.0,self,2,25.7663073975,37.7881411942,False
1416,5.0,cashier,0,0.0,15.1250967867,False
1417,5.0,cashier,0,0.0,15.1250967867,False
1415,31.0,cashier,1,0.0,62.8096726061,False
1418,23.0,cashier,0,0.0,69.5754452186,False
1420,1,self,2,0.0,54.6041693231,True
1419,3.0,self,1,0.0,103.928305293,True
1423,2.0,self,1,0.0,37.9499713812,False
1422,24.0,cashier,0,0.0,72.6004645759,False
1424,22.0,cashier,1,0.0,44.5746063656,False
1425,20.0,cashier,2,0.0,66.5274119695,False
1430,27.0,cashier,1,0.0,54.7051987214,False
1428,30.0,cashier,0,0.0,90.7505807199,False
1432,6.0,cashier,2,0.0,19.9582235908,False
1434,5.0,cashier,1,0.0,10.1305923558,False
1426,6.0,self,1,0.0,182.966565254,True
1437,6.0,cashier,3,0.0,11.4282598323,False
1435,15.0,cashier,1,0.0,30.3917770674,False
1433,31.0,cashier,0,0.0,93.7756000772,False
1431,3.0,self,1,127.952025288,55.1589779299,False
1438,21.0,cashier,4,0.0,66.7048801062,False
1436,27.0,cashier,2,0.0,89.8120061588,False
1375,16.0,self,0,0.0,1339.67068352,False
1442,8.0,cashier,0,0.0,24.2001548586,False
1440,2.0,self,1,21.9311122256,59.3549971782,False
1443,20.0,cashier,1,0.0,40.5223694233,False
1427,1,self,0,285.558714101,42.4326614784,False
1421,6.0,self,2,20.614942213,489.582411354,False
1445,20.0,cashier,0,0.0,60.5003871466,False
1429,3.0,self,2,374.538387798,67.3398628066,False
1448,26.0,cashier,0,0.0,78.6505032906,False
1450,8.0,cashier,2,0.0,26.6109647878,False
1439,7.0,self,2,272.659067695,119.149244242,False
1449,34.0,cashier,1,0.0,68.8880280196,False
1451,27.0,cashier,0,0.0,81.6755226479,False
1452,26.0,cashier,1,0.0,52.6790802502,False
1453,12.0,cashier,2,0.0,39.9164471817,False
1454,25.0,cashier,3,0.0,47.6177493014,False
1446,6.0,self,2,202.629722336,149.094990459,True
1441,15.0,self,1,35.7471823288,463.25140696,False
1457,9.0,cashier,0,0.0,27.225174216,False
1458,26.0,cashier,1,0.0,52.6790802502,False
1444,5.0,self,0,33.5619398614,514.916868759,False
1461,7.0,cashier,1,0.0,14.1828292981,False
1459,19.0,cashier,0,0.0,57.4753677893,False
1447,2.0,self,1,275.723639738,129.356176936,False
1455,3.0,self,0,153.254920901,95.0528727971,False
1464,5.0,cashier,2,0.0,16.6318529924,False
1463,18.0,cashier,1,0.0,36.4701324809,False
1460,3.0,self,2,0.0,126.738330823,True
1462,26.0,cashier,0,0.0,78.6505032906,False
1456,1,self,0,223.45069741,56.3940857716,True
1466,4.0,self,0,0.0,71.2453536054,False
1465,29.0,cashier,0,0.0,87.7255613626,False
1469,5.0,cashier,0,0.0,15.1250967867,False
1471,6.0,cashier,1,0.0,12.156710827,False
1470,1.0,self,2,0.0,30.712725747,True
1474,1,self,2,0.0,22.366608105,False
1473,22.0,cashier,0,0.0,66.5504258613,False
1475,25.0,cashier,1,0.0,50.6529617791,False
1476,27.0,cashier,3,0.0,51.4271692456,False
1472,34.0,cashier,2,0.0,113.096600348,False
1478,1,self,2,0.0,50.9195791497,True
1480,28.0,cashier,1,0.0,56.7313171926,False
1477,42.0,cashier,4,0.0,133.409760212,False
1479,26.0,cashier,0,0.0,78.6505032906,False
1482,32.0,cashier,3,0.0,60.9507191058,False
1483,1,self,2,0.0,59.765648223,True
1481,21.0,cashier,2,0.0,69.853782568,False
1484,34.0,cashier,1,36.3944481663,68.8880280196,False
1486,4.0,self,2,0.0,76.272100065,False
1488,22.0,cashier,0,0.0,66.5504258613,False
1489,3.0,self,2,11.532224157,78.9076384376,False
1467,18.0,self,0,0.0,438.479601557,True
1492,19.0,cashier,0,0.0,57.4753677893,False
1468,18.0,self,1,0.0,461.437042266,False
1485,1,self,1,222.93664931,31.6009966439,True
1493,2.0,self,0,0.0,51.5600283591,True
1496,5.0,cashier,2,0.0,16.6318529924,False
1494,21.0,cashier,0,0.0,63.5254065039,False
1495,23.0,cashier,1,0.0,46.6007248368,False
1498,7.0,cashier,4,0.0,22.2349600354,False
1499,6.0,cashier,2,0.0,19.9582235908,False
1487,3.0,self,1,221.542188756,66.2943069926,False
1497,30.0,cashier,3,0.0,57.1412991617,False
1500,1,self,0,0.0,67.9799534353,True
1501,24.0,cashier,0,0.0,72.6004645759,False
1502,17.0,cashier,0,0.0,51.4253290746,False
1503,23.0,cashier,1,0.0,46.6007248368,False
1505,1,self,0,0.0,47.9137342386,True
1504,18.0,cashier,2,0.0,59.8746707725,False
1506,23.0,cashier,3,0.0,43.8083293573,False
1507,11.0,cashier,4,0.0,34.9406514842,False
1491,20.0,self,2,2.06616251094,326.564554041,True
1490,7.0,self,1,166.806409597,176.443972591,True
1509,30.0,cashier,1,0.0,60.7835541349,False
1508,28.0,cashier,0,0.0,84.7005420052,False
1510,6.0,cashier,1,0.0,12.156710827,False
1513,7.0,cashier,2,0.0,23.2845941893,False
1511,21.0,cashier,0,0.0,63.5254065039,False
1512,20.0,cashier,1,0.0,40.5223694233,False
1515,9.0,cashier,0,0.0,27.225174216,False
1514,28.0,cashier,3,0.0,53.3318792176,False
1517,6.0,cashier,0,0.0,18.150116144,False
1516,27.0,cashier,1,0.0,54.7051987214,False
1518,1,self,0,0.0,54.9960672809,True
1521,24.0,cashier,1,0.0,48.6268433079,False
1520,26.0,cashier,0,0.0,78.6505032906,False
1519,4.0,self,1,0.0,120.087144388,True
1522,7.0,cashier,0,0.0,21.1751355013,False
1523,3.0,self,0,0.0,60.655611835,True
1527,18.0,cashier,1,0.0,36.4701324809,False
1528,10.0,cashier,2,0.0,33.2637059847,False
1525,31.0,cashier,0,0.0,93.7756000772,False
1530,25.0,cashier,1,0.0,50.6529617791,False
1531,22.0,cashier,2,0.0,73.1801531664,False
1526,4.0,self,2,0.0,131.874981598,False
1529,4.0,self,0,0.0,133.029173433,False
1536,18.0,cashier,1,0.0,36.4701324809,False
1535,19.0,cashier,0,0.0,57.4753677893,False
1533,2.0,self,0,72.009758915,54.8262526458,True
1539,12.0,cashier,0,0.0,36.300232288,False
1537,22.0,cashier,2,0.0,73.1801531664,False
1543,6.0,cashier,2,0.0,19.9582235908,False
1538,5.0,self,2,0.0,91.8765505696,False
1540,30.0,cashier,1,0.0,60.7835541349,False
1545,5.0,cashier,2,0.0,16.6318529924,False
1546,5.0,cashier,1,0.0,10.1305923558,False
1542,4.0,self,0,0.0,62.6879782577,False
1524,3.0,self,1,0.0,321.778507382,False
1544,29.0,cashier,3,0.0,55.2365891897,False
1541,28.0,cashier,0,0.0,84.7005420052,False
1532,1,self,1,232.063797027,39.4953877554,True
1548,6.0,cashier,0,0.0,18.150116144,False
1551,5.0,cashier,2,0.0,16.6318529924,False
1549,30.0,cashier,1,0.0,60.7835541349,False
1534,3.0,self,1,234.942363172,83.3016841217,True
1550,25.0,cashier,0,0.0,75.6254839333,False
1553,5.0,cashier,1,0.0,10.1305923558,False
1552,28.0,cashier,0,0.0,84.7005420052,False
1555,3.0,self,1,0.0,50.5325095156,False
1557,1.0,self,1,0.0,33.9916408454,True
1547,4.0,self,2,0.0,346.735320252,False
1558,2.0,self,1,0.0,42.6205450754,False
1559,1.0,self,1,0.0,28.9714727002,False
1560,8.0,cashier,0,0.0,24.2001548586,False
1562,6.0,cashier,2,0.0,19.9582235908,False
1561,17.0,cashier,1,0.0,34.4440140098,False
1554,3.0,self,0,0.0,268.305209287,False
1563,6.0,cashier,0,0.0,18.150116144,False
1565,2.0,self,1,0.0,31.1526719318,False
1556,1,self,0,234.309925033,30.8043382984,True
1564,30.0,cashier,1,0.0,60.7835541349,False
1566,3.0,self,2,0.0,64.6650767457,True
1569,5.0,cashier,0,0.0,15.1250967867,False
1567,5.0,self,2,54.5481968228,109.623896977,True
1570,27.0,cashier,0,0.0,81.6755226479,False
1572,24.0,cashier,1,0.0,48.6268433079,False
1574,25.0,cashier,2,0.0,83.1592649619,False
1576,5.0,cashier,1,0.0,10.1305923558,False
1575,21.0,cashier,0,0.0,63.5254065039,False
1577,7.0,cashier,1,0.0,14.1828292981,False
1578,5.0,cashier,0,0.0,15.1250967867,False
1571,7.0,self,1,0.0,166.169483991,True
1579,1.0,self,2,0.0,75.5235559098,False
1580,3.0,self,1,0.0,66.3497088676,True
1581,6.0,cashier,0,0.0,18.150116144,False
1568,4.0,self,0,0.0,414.601861498,True
1582,29.0,cashier,1,0.0,58.7574356637,False
1573,1,self,0,301.599182885,32.6089096077,False
1583,4.0,self,1,0.0,63.5218811026,False
1584,29.0,cashier,0,0.0,87.7255613626,False
1585,23.0,cashier,1,0.0,46.6007248368,False
1587,2.0,self,1,0.0,38.8645429604,False
1592,6.0,cashier,1,0.0,12.156710827,False
1589,18.0,cashier,2,0.0,59.8746707725,False
1594,5.0,cashier,1,0.0,10.1305923558,False
1595,26.0,cashier,1,0.0,52.6790802502,False
1597,20.0,cashier,3,0.0,38.0941994411,False
1591,43.0,cashier,0,0.0,130.075832365,False
1588,9.0,self,2,0.0,171.49468441,False
1596,27.0,cashier,2,0.0,89.8120061588,False
1601,5.0,cashier,0,0.0,15.1250967867,False
1586,8.0,self,0,0.0,240.2850498,False
1593,2.0,self,0,158.022140021,41.0882361943,False
1598,4.0,self,2,62.5572161536,114.097982757,False
1604,20.0,cashier,1,0.0,40.5223694233,False
1603,23.0,cashier,0,0.0,69.5754452186,False
1605,8.0,cashier,2,0.0,26.6109647878,False
1599,4.0,self,2,129.662893049,83.2210344668,False
1600,4.0,self,2,197.056602717,100.732294247,False
1607,5.0,cashier,1,0.0,10.1305923558,False
1606,22.0,cashier,0,0.0,66.5504258613,False
1608,26.0,cashier,1,0.0,52.6790802502,False
1610,24.0,cashier,0,0.0,72.6004645759,False
1614,10.0,cashier,3,0.0,19.0470997206,False
1616,6.0,cashier,0,0.0,18.150116144,False
1612,20.0,cashier,1,0.0,40.5223694233,False
1611,4.0,self,2,0.0,60.9405521844,False
1617,18.0,cashier,4,0.0,57.1756115196,False
1613,25.0,cashier,2,0.0,83.1592649619,False
1621,7.0,cashier,0,0.0,21.1751355013,False
1622,5.0,cashier,1,0.0,10.1305923558,False
1623,6.0,cashier,0,0.0,18.150116144,False
1624,5.0,cashier,0,0.0,15.1250967867,False
1625,10.0,cashier,1,0.0,20.2611847116,False
1628,19.0,cashier,1,0.0,38.4962509521,False
1627,27.0,cashier,0,0.0,81.6755226479,False
1631,36.0,cashier,1,0.0,72.9402649619,False
1630,30.0,cashier,0,0.0,90.7505807199,False
1609,18.0,self,0,0.0,733.822254924,True
1618,9.0,self,2,0.0,547.006434123,True
1590,16.0,self,1,10.1386698565,1241.29168778,False
1633,21.0,cashier,3,0.0,39.9989094132,False
1634,7.0,cashier,0,0.0,21.1751355013,False
1632,24.0,cashier,2,0.0,79.8328943634,False
1620,1,self,0,442.192055726,44.4753254479,False
1635,26.0,cashier,1,0.0,52.6790802502,False
1637,5.0,cashier,0,0.0,15.1250967867,False
1629,3.0,self,0,156.919041805,77.9770794501,False
1638,32.0,cashier,1,0.0,64.8357910772,False
1639,27.0,cashier,0,0.0,81.6755226479,False
1641,29.0,cashier,2,0.0,96.4647473557,False
1640,5.0,self,0,0.0,106.310866906,False
1646,5.0,cashier,0,0.0,15.1250967867,False
1602,13.0,self,1,1036.66942626,318.565644502,False
1647,24.0,cashier,1,0.0,48.6268433079,False
1649,8.0,cashier,0,0.0,24.2001548586,False
1650,5.0,cashier,1,0.0,10.1305923558,False
1652,19.0,cashier,1,0.0,38.4962509521,False
1615,6.0,self,1,947.037887584,124.764102393,True
1654,17.0,cashier,1,0.0,34.4440140098,False
1651,28.0,cashier,0,0.0,84.7005420052,False
1645,4.0,self,0,0.0,215.502524259,True
1653,25.0,cashier,2,0.0,83.1592649619,False
1655,29.0,cashier,3,0.0,55.2365891897,False
1619,3.0,self,1,898.551559738,81.6802505166,True
1648,2.0,self,0,131.672378061,86.9307621989,True
1658,1,self,0,22.6030342313,19.2284084034,False
1656,23.0,cashier,0,0.0,69.5754452186,False
1659,8.0,cashier,1,0.0,16.2089477693,False
1662,7.0,cashier,0,0.0,21.1751355013,False
1626,3.0,self,1,853.583527261,105.05017196,True
1660,33.0,cashier,2,0.0,109.77022975,False
1665,5.0,cashier,0,0.0,15.1250967867,False
1657,3.0,self,1,101.562958937,78.7890685495,True
1636,20.0,self,2,0.0,714.809236691,True
1667,5.0,cashier,0,0.0,15.1250967867,False
1661,4.0,self,0,0.0,160.875647228,False
1663,1,self,1,91.7006368525,43.0288505533,True
1668,2.0,self,0,11.2632853153,81.5962258633,False
1671,31.0,cashier,1,0.0,62.8096726061,False
1670,27.0,cashier,0,0.0,81.6755226479,False
1664,7.0,self,1,90.6228941465,124.962716004,True
1673,1.0,self,0,0.0,31.7453831249,False
1642,7.0,self,2,531.274561237,204.672349902,False
1676,5.0,cashier,0,0.0,15.1250967867,False
1669,3.0,self,1,109.020971375,97.2748162199,True
1677,31.0,cashier,1,0.0,62.8096726061,False
1675,2.0,self,0,0.0,102.317137715,False
1643,3.0,self,2,719.337290069,114.751393563,False
1679,26.0,cashier,0,0.0,78.6505032906,False
1681,27.0,cashier,1,0.0,54.7051987214,False
